rotation_id,document_id,page_id,dataset,dataset_component,document_type,project_split,true_angle,true_zone,raw_cluster_id,predicted_zone,correct,nearest_distance,second_nearest_distance,confidence,centroid_distances,feature_configuration_hash,preprocessing_hash,model_version,image_path
rotation_555f458fdc22cd18,fatura_doc_a33997e3deb341,fatura_page_1ea6102fe0f700,fatura,invoices_dataset_final,invoice,validation,359.0,4,3,3,0,40.14012908935547,40.156898498535156,0.0004175972200716451,"[49.016761779785156, 51.791099548339844, 40.156898498535156, 40.14012908935547]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/fatura_page_1ea6102fe0f700_angle_359_zone_4.png
rotation_55ace81a3fdf810f,coru_doc_14af36335f9a2b,coru_page_8d691400153614,coru,Receipt Images & Key Information Detection,receipt,validation,90.0,2,0,1,0,64.62247467041016,66.61712646484375,0.029942026927358433,"[64.62247467041016, 66.61712646484375, 76.75487518310547, 77.698486328125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/coru_page_8d691400153614_angle_090_zone_2.png
rotation_55cb59d2bdc6bba0,fatura_doc_1f6c514644b1df,fatura_page_80e7a11457d895,fatura,invoices_dataset_final,invoice,validation,89.0,1,2,4,0,45.01084899902344,45.992584228515625,0.021345511367971946,"[55.85792541503906, 53.26099395751953, 45.01084899902344, 45.992584228515625]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/fatura_page_80e7a11457d895_angle_089_zone_1.png
rotation_565b62faedbc544b,fatura_doc_a86e6252ca702e,fatura_page_d792db2eff512e,fatura,invoices_dataset_final,invoice,validation,269.0,3,2,4,0,45.07963180541992,45.37424087524414,0.006492870495271588,"[57.71158218383789, 54.87728500366211, 45.07963180541992, 45.37424087524414]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/fatura_page_d792db2eff512e_angle_269_zone_3.png
rotation_56c130deb47ca227,coru_doc_11ff8915d686c1,coru_page_4f44cdc544327b,coru,Receipt Images & Key Information Detection,receipt,validation,225.0,3,0,1,0,30.396127700805664,46.966400146484375,0.3528112095880753,"[30.396127700805664, 46.966400146484375, 51.970619201660156, 47.12372589111328]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_4f44cdc544327b_angle_225_zone_3.png
rotation_56fcedf5efeef214,fatura_doc_8791c5d9bb705c,fatura_page_16e6774a4319b2,fatura,invoices_dataset_final,invoice,validation,269.0,3,2,4,0,42.59249496459961,42.73146438598633,0.0032521567744889504,"[54.39325714111328, 54.11406707763672, 42.59249496459961, 42.73146438598633]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/fatura_page_16e6774a4319b2_angle_269_zone_3.png
rotation_57238f7c8bd0463e,funsd_doc_1e7d765ac5b081,funsd_page_6a92f54551b3fd,funsd,dataset,form,validation,269.0,3,2,4,0,45.592620849609375,45.938995361328125,0.007539879986368428,"[58.334171295166016, 56.890342712402344, 45.592620849609375, 45.938995361328125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/funsd_page_6a92f54551b3fd_angle_269_zone_3.png
rotation_5736d53de1490166,coru_doc_accfdd10fe3783,coru_page_f59be59377c343,coru,Receipt Images & Key Information Detection,receipt,validation,315.0,4,1,2,0,28.918354034423828,48.22706985473633,0.4003709095010717,"[49.625946044921875, 28.918354034423828, 48.22706985473633, 49.972930908203125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/coru_page_f59be59377c343_angle_315_zone_4.png
rotation_575e76837c52c62e,funsd_doc_89906ba9312424,funsd_page_3bfa7e38fe50d3,funsd,dataset,form,validation,135.0,2,2,4,0,34.94210433959961,45.79157638549805,0.23693161280497887,"[50.77312088012695, 45.79157638549805, 34.94210433959961, 48.32566452026367]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/funsd_page_3bfa7e38fe50d3_angle_135_zone_2.png
rotation_576c2270892866be,funsd_doc_45bf6e6cfe57ac,funsd_page_d249f7f61e1f47,funsd,dataset,form,validation,89.0,1,2,4,0,51.05201721191406,51.377220153808594,0.006329710734075673,"[56.997901916503906, 56.06000518798828, 51.05201721191406, 51.377220153808594]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_d249f7f61e1f47_angle_089_zone_1.png
rotation_57a8611ed764ef80,sroie_doc_5cb985a53f8d94,sroie_page_851ff4c4e3a91c,sroie,SROIE2019,receipt,validation,90.0,2,3,3,0,42.02170181274414,42.54038619995117,0.012192752194798519,"[49.40880584716797, 49.46376419067383, 42.54038619995117, 42.02170181274414]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/sroie_page_851ff4c4e3a91c_angle_090_zone_2.png
rotation_583f2e901e179b0c,fatura_doc_0f8bc40c3932e7,fatura_page_00e698e17eab41,fatura,invoices_dataset_final,invoice,validation,45.0,1,3,3,0,31.763826370239258,45.32717514038086,0.29923216543133635,"[49.18548583984375, 49.38792037963867, 45.32717514038086, 31.763826370239258]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/fatura_page_00e698e17eab41_angle_045_zone_1.png
rotation_58a738aef4f2fe5a,funsd_doc_a2bfb0431a9035,funsd_page_8e6386e8adc119,funsd,dataset,form,validation,270.0,4,3,3,0,49.222084045410156,49.250160217285156,0.0005700727013096335,"[54.37602233886719, 56.2282829284668, 49.250160217285156, 49.222084045410156]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/funsd_page_8e6386e8adc119_angle_270_zone_4.png
rotation_5972e499a622bb7a,funsd_doc_01c975df55f541,funsd_page_1be9ab584a5d6a,funsd,dataset,form,validation,1.0,1,3,3,0,43.17692184448242,45.71999740600586,0.055622828211039546,"[51.42045211791992, 52.661293029785156, 45.71999740600586, 43.17692184448242]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_1be9ab584a5d6a_angle_001_zone_1.png
rotation_598c37f584726b00,sroie_doc_f39bf9ab035f41,sroie_page_767a2ed4eeefae,sroie,SROIE2019,receipt,validation,181.0,3,2,4,0,44.90666198730469,45.10973358154297,0.004501724530720122,"[56.7615852355957, 58.138240814208984, 44.90666198730469, 45.10973358154297]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/sroie_page_767a2ed4eeefae_angle_181_zone_3.png
rotation_599c611377984331,fatura_doc_f552c8e5969d76,fatura_page_27eba7b72c16c7,fatura,invoices_dataset_final,invoice,validation,135.0,2,2,4,0,31.618770599365234,43.244895935058594,0.2688438735788024,"[46.7800407409668, 45.40461730957031, 31.618770599365234, 43.244895935058594]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_27eba7b72c16c7_angle_135_zone_2.png
rotation_5a2383c42876190b,sroie_doc_25ec46d1da29c7,sroie_page_52dd8c064c324f,sroie,SROIE2019,receipt,validation,89.0,1,3,3,0,50.541038513183594,51.10749435424805,0.011083615978864153,"[51.306602478027344, 52.45867156982422, 51.10749435424805, 50.541038513183594]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/sroie_page_52dd8c064c324f_angle_089_zone_1.png
rotation_5b1ecf268213ad81,sroie_doc_3c8729580ccb42,sroie_page_5d15f31004f098,sroie,SROIE2019,receipt,validation,90.0,2,3,3,0,44.159358978271484,44.94240951538086,0.017423421341959597,"[49.98811340332031, 49.87887191772461, 44.94240951538086, 44.159358978271484]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/sroie_page_5d15f31004f098_angle_090_zone_2.png
rotation_5ba36d0fed6569e2,fatura_doc_7b22cb66300807,fatura_page_c93780fc62b4ba,fatura,invoices_dataset_final,invoice,validation,91.0,2,2,4,0,43.96615982055664,45.83454513549805,0.04076369274349741,"[57.1895637512207, 53.207576751708984, 43.96615982055664, 45.83454513549805]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_c93780fc62b4ba_angle_091_zone_2.png
rotation_5c7d312de24d5770,funsd_doc_45bf6e6cfe57ac,funsd_page_d249f7f61e1f47,funsd,dataset,form,validation,135.0,2,2,4,0,31.874998092651367,45.356143951416016,0.2972286593235351,"[48.8635139465332, 45.356143951416016, 31.874998092651367, 49.240928649902344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/funsd_page_d249f7f61e1f47_angle_135_zone_2.png
rotation_5c7f3146b324ca9b,sroie_doc_0c2c0ea9b9fce6,sroie_page_ec09f3d1e6bc59,sroie,SROIE2019,receipt,validation,271.0,4,1,2,0,50.411556243896484,51.67558288574219,0.024460810527102167,"[51.67558288574219, 50.411556243896484, 54.14051055908203, 53.44594955444336]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/sroie_page_ec09f3d1e6bc59_angle_271_zone_4.png
rotation_5ce56ca4c18f7103,fatura_doc_23f7ce2e647e16,fatura_page_f0ac1bd8c10868,fatura,invoices_dataset_final,invoice,validation,90.0,2,3,3,0,46.45362854003906,48.099342346191406,0.03421489205210837,"[54.95946502685547, 55.08971405029297, 48.099342346191406, 46.45362854003906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_f0ac1bd8c10868_angle_090_zone_2.png
rotation_5d461bba32ff3acc,fatura_doc_8791c5d9bb705c,fatura_page_16e6774a4319b2,fatura,invoices_dataset_final,invoice,validation,91.0,2,2,4,0,42.37773895263672,42.533653259277344,0.003665669292270758,"[53.7531623840332, 54.25617218017578, 42.37773895263672, 42.533653259277344]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_16e6774a4319b2_angle_091_zone_2.png
rotation_5deb4262dacc8a64,sroie_doc_1008c20eb2501b,sroie_page_1f7b2a7f636a53,sroie,SROIE2019,receipt,validation,179.0,2,2,4,0,50.679710388183594,51.48992919921875,0.01573548116371171,"[52.07992935180664, 51.48992919921875, 50.679710388183594, 51.707496643066406]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/sroie_page_1f7b2a7f636a53_angle_179_zone_2.png
rotation_5dffa40797b8ad59,coru_doc_accfdd10fe3783,coru_page_f59be59377c343,coru,Receipt Images & Key Information Detection,receipt,validation,225.0,3,0,1,0,29.725767135620117,48.7392463684082,0.3901061392921381,"[29.725767135620117, 50.313804626464844, 50.4066162109375, 48.7392463684082]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_f59be59377c343_angle_225_zone_3.png
rotation_5e5f3e3748f724bc,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,dataset,form,validation,0.0,1,3,3,0,44.00941848754883,44.13844680786133,0.002923263722309306,"[47.08007049560547, 48.92915725708008, 44.13844680786133, 44.00941848754883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_0a25f50e790625_angle_000_zone_1.png
rotation_5e66cf23a62f64b3,fatura_doc_8791c5d9bb705c,fatura_page_16e6774a4319b2,fatura,invoices_dataset_final,invoice,validation,45.0,1,3,3,0,35.381839752197266,43.93836975097656,0.1947393598641452,"[50.4881706237793, 50.97434997558594, 43.93836975097656, 35.381839752197266]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/fatura_page_16e6774a4319b2_angle_045_zone_1.png
rotation_5e8098b4c4761a19,sroie_doc_25ec46d1da29c7,sroie_page_52dd8c064c324f,sroie,SROIE2019,receipt,validation,270.0,4,3,3,0,47.801578521728516,48.62253189086914,0.016884216786226067,"[51.100860595703125, 51.664825439453125, 48.62253189086914, 47.801578521728516]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/sroie_page_52dd8c064c324f_angle_270_zone_4.png
rotation_5f1ffaaa9a1018ce,fatura_doc_7b22cb66300807,fatura_page_c93780fc62b4ba,fatura,invoices_dataset_final,invoice,validation,179.0,2,2,4,0,40.60884475708008,40.641571044921875,0.0008052417020401084,"[49.8116569519043, 53.17729187011719, 40.60884475708008, 40.641571044921875]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_c93780fc62b4ba_angle_179_zone_2.png
rotation_5faa98cf3071ca73,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,dataset,form,validation,45.0,1,3,3,0,25.725534439086914,37.75309371948242,0.31858473294305695,"[37.75309371948242, 42.810546875, 41.2540168762207, 25.725534439086914]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_0a25f50e790625_angle_045_zone_1.png
rotation_60d51c5a697dbca5,sroie_doc_3c8729580ccb42,sroie_page_5d15f31004f098,sroie,SROIE2019,receipt,validation,0.0,1,2,4,0,46.01816177368164,46.987430572509766,0.020628257110853827,"[50.361759185791016, 50.34618377685547, 46.01816177368164, 46.987430572509766]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/sroie_page_5d15f31004f098_angle_000_zone_1.png
rotation_6137f15b80cba57e,coru_doc_a87390ed28439c,coru_page_35cca4de206c4b,coru,Receipt Question Answering,receipt,validation,91.0,2,0,1,0,61.13014602661133,62.1720085144043,0.016757742152589218,"[61.13014602661133, 62.1720085144043, 72.13251495361328, 71.94702911376953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/coru_page_35cca4de206c4b_angle_091_zone_2.png
rotation_615b7f71e4c3c682,coru_doc_1d8d1a871440f2,coru_page_91ec6ec487fe2d,coru,Receipt Images & Key Information Detection,receipt,validation,180.0,3,1,2,0,68.7086410522461,69.000732421875,0.004233163321267961,"[69.000732421875, 68.7086410522461, 77.33208465576172, 78.72457885742188]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_91ec6ec487fe2d_angle_180_zone_3.png
rotation_63dff2aca59cceab,coru_doc_6f82201729c135,coru_page_2093987909502a,coru,Receipt Question Answering,receipt,validation,225.0,3,0,1,0,27.718143463134766,45.75587844848633,0.39421677819297285,"[27.718143463134766, 45.75587844848633, 48.99039077758789, 47.45619583129883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_2093987909502a_angle_225_zone_3.png
rotation_64502a9a9a882790,coru_doc_1d8d1a871440f2,coru_page_91ec6ec487fe2d,coru,Receipt Images & Key Information Detection,receipt,validation,181.0,3,1,2,0,66.28520202636719,66.42644500732422,0.002126306487445741,"[66.42644500732422, 66.28520202636719, 74.85604858398438, 76.00782775878906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_91ec6ec487fe2d_angle_181_zone_3.png
rotation_648a562dfe7f1116,coru_doc_da809d57d9531d,coru_page_5c0d6ed7831b4e,coru,Receipt Images & Key Information Detection,receipt,validation,90.0,2,0,1,0,65.62484741210938,68.05748748779297,0.03574390071511119,"[65.62484741210938, 68.05748748779297, 77.17034912109375, 76.7636489868164]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/coru_page_5c0d6ed7831b4e_angle_090_zone_2.png
rotation_65344d8b61a08022,funsd_doc_89906ba9312424,funsd_page_3bfa7e38fe50d3,funsd,dataset,form,validation,89.0,1,3,3,0,48.9372444152832,50.0098876953125,0.021448624051396085,"[56.506771087646484, 56.01945877075195, 50.0098876953125, 48.9372444152832]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_3bfa7e38fe50d3_angle_089_zone_1.png
rotation_65a4da1591e6f6bd,funsd_doc_d993df682c1ca5,funsd_page_dcba31149b0958,funsd,dataset,form,validation,89.0,1,3,3,0,47.148921966552734,47.31349182128906,0.0034782859687874207,"[57.5880241394043, 55.96615219116211, 47.31349182128906, 47.148921966552734]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_dcba31149b0958_angle_089_zone_1.png
rotation_65fc466274a8d302,sroie_doc_c4a17b62653c3b,sroie_page_c21fe77799e4f8,sroie,SROIE2019,receipt,validation,180.0,3,2,4,0,48.00566482543945,49.041778564453125,0.02112716482441517,"[52.00007629394531, 51.817420959472656, 48.00566482543945, 49.041778564453125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/sroie_page_c21fe77799e4f8_angle_180_zone_3.png
rotation_665a5424e8c6619b,coru_doc_3875239ed0805b,coru_page_0663c427fc95fb,coru,Receipt Images & Key Information Detection,receipt,validation,135.0,2,2,4,0,30.151531219482422,45.47801971435547,0.3370087042298178,"[53.2508544921875, 45.47801971435547, 30.151531219482422, 50.33179473876953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/coru_page_0663c427fc95fb_angle_135_zone_2.png
rotation_672acd5ad395cb1a,sroie_doc_3c8729580ccb42,sroie_page_5d15f31004f098,sroie,SROIE2019,receipt,validation,180.0,3,2,4,0,46.0067253112793,47.05218505859375,0.022219154031051895,"[50.476829528808594, 50.14927673339844, 46.0067253112793, 47.05218505859375]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/sroie_page_5d15f31004f098_angle_180_zone_3.png
rotation_673e96a4a9b94f24,funsd_doc_911493379aae64,funsd_page_6ad53e02e78262,funsd,dataset,form,validation,179.0,2,3,3,0,48.73521041870117,48.95912170410156,0.004573433460544134,"[57.587913513183594, 59.327720642089844, 48.95912170410156, 48.73521041870117]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/funsd_page_6ad53e02e78262_angle_179_zone_2.png
rotation_678e575ae047ad00,coru_doc_6f82201729c135,coru_page_2093987909502a,coru,Receipt Question Answering,receipt,validation,269.0,3,0,1,0,56.17281723022461,57.46194839477539,0.022434518852270467,"[56.17281723022461, 57.46194839477539, 66.74451446533203, 66.69112396240234]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_2093987909502a_angle_269_zone_3.png
rotation_67b3e58f7e1ace9c,fatura_doc_a33997e3deb341,fatura_page_1ea6102fe0f700,fatura,invoices_dataset_final,invoice,validation,1.0,1,3,3,0,39.1921501159668,40.53352355957031,0.03309293951788225,"[48.733489990234375, 52.32280731201172, 40.53352355957031, 39.1921501159668]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/fatura_page_1ea6102fe0f700_angle_001_zone_1.png
rotation_67b6263e2a66db80,funsd_doc_a50c4f16677482,funsd_page_a637d7fd073c9e,funsd,dataset,form,validation,45.0,1,3,3,0,31.593141555786133,46.76274108886719,0.32439500294161505,"[50.57844161987305, 52.50432205200195, 46.76274108886719, 31.593141555786133]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_a637d7fd073c9e_angle_045_zone_1.png
rotation_67ba3e4d16a5e7d0,sroie_doc_fb70aaa185ce2c,sroie_page_f05cc3e0806de4,sroie,SROIE2019,receipt,validation,225.0,3,0,1,0,35.45662307739258,50.43513107299805,0.29698560659882295,"[35.45662307739258, 54.53440475463867, 55.01381301879883, 50.43513107299805]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/sroie_page_f05cc3e0806de4_angle_225_zone_3.png
rotation_680555a1a7519b77,coru_doc_781def3928527c,coru_page_6fcd3e995e4dc7,coru,Receipt Images & Key Information Detection,receipt,validation,89.0,1,1,2,0,79.95896911621094,80.51194763183594,0.006868278955983694,"[80.51194763183594, 79.95896911621094, 89.12601470947266, 88.56266784667969]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/coru_page_6fcd3e995e4dc7_angle_089_zone_1.png
rotation_6809b635f91eba9a,funsd_doc_754c980233c973,funsd_page_d11880efab712b,funsd,dataset,form,validation,90.0,2,3,3,0,56.69263458251953,56.841400146484375,0.002617204424617694,"[61.20112228393555, 60.83271408081055, 56.841400146484375, 56.69263458251953]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/funsd_page_d11880efab712b_angle_090_zone_2.png
rotation_68efa801362bdc06,funsd_doc_b452cdad2f528e,funsd_page_d2011e1244c24d,funsd,dataset,form,validation,180.0,3,2,4,0,48.47964859008789,49.30815505981445,0.016802625624940188,"[54.002994537353516, 54.404258728027344, 48.47964859008789, 49.30815505981445]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/funsd_page_d2011e1244c24d_angle_180_zone_3.png
rotation_68efc2509a401517,coru_doc_027b3a9f476f0a,coru_page_1d30b9d0a51d0a,coru,Receipt Images & Key Information Detection,receipt,validation,89.0,1,1,2,0,62.702274322509766,62.91157913208008,0.00332696798360261,"[62.91157913208008, 62.702274322509766, 72.71469116210938, 72.99866485595703]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/coru_page_1d30b9d0a51d0a_angle_089_zone_1.png
rotation_68f4c41a5d929dfa,coru_doc_9db3b0821cae9c,coru_page_75298d672604fa,coru,Receipt Images & Key Information Detection,receipt,validation,90.0,2,0,1,0,69.4982681274414,70.10676574707031,0.008679584818164781,"[69.4982681274414, 70.10676574707031, 78.64191436767578, 78.10374450683594]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/coru_page_75298d672604fa_angle_090_zone_2.png
rotation_6900603bdfad7f15,fatura_doc_82c90abb499e3c,fatura_page_e5241114bd093c,fatura,invoices_dataset_final,invoice,validation,179.0,2,2,4,0,46.07716369628906,46.55238723754883,0.010208360289554682,"[55.51283264160156, 56.96271896362305, 46.07716369628906, 46.55238723754883]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_e5241114bd093c_angle_179_zone_2.png
rotation_693f4c3be72edacb,funsd_doc_911493379aae64,funsd_page_6ad53e02e78262,funsd,dataset,form,validation,135.0,2,2,4,0,31.319515228271484,47.08970642089844,0.3348967829968915,"[52.6104621887207, 49.18363952636719, 31.319515228271484, 47.08970642089844]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/funsd_page_6ad53e02e78262_angle_135_zone_2.png
rotation_69d1f4d783e17f27,fatura_doc_bd6fdddded062a,fatura_page_cf7590b4c929ff,fatura,invoices_dataset_final,invoice,validation,45.0,1,3,3,0,33.77678680419922,43.49882507324219,0.22350116934591346,"[49.06905746459961, 49.76203155517578, 43.49882507324219, 33.77678680419922]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/fatura_page_cf7590b4c929ff_angle_045_zone_1.png
rotation_6ad45dc980dcaf6a,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,dataset,form,validation,1.0,1,3,3,0,42.2101936340332,43.555118560791016,0.03087868822766871,"[45.94572067260742, 47.890995025634766, 43.555118560791016, 42.2101936340332]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_1/funsd_page_0a25f50e790625_angle_001_zone_1.png
rotation_6afb0c026f38827e,fatura_doc_75b0f864d84f4a,fatura_page_8c6b768ca33205,fatura,invoices_dataset_final,invoice,validation,90.0,2,3,3,0,46.9191780090332,47.7314453125,0.017017446217034597,"[56.40861129760742, 56.080421447753906, 47.7314453125, 46.9191780090332]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_8c6b768ca33205_angle_090_zone_2.png
rotation_6b4b97c51994ff05,sroie_doc_b805039fda875c,sroie_page_ab93116eae23f0,sroie,SROIE2019,receipt,validation,181.0,3,0,1,0,51.30019760131836,53.113285064697266,0.034136232793177554,"[51.30019760131836, 53.113285064697266, 57.64450454711914, 57.50274658203125]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/sroie_page_ab93116eae23f0_angle_181_zone_3.png
rotation_6ba78de85502dae5,coru_doc_9d13bbbe8de647,coru_page_5095a8283e2342,coru,Receipt Question Answering,receipt,validation,181.0,3,0,1,0,62.09098434448242,65.5732421875,0.05310485995279015,"[62.09098434448242, 65.5732421875, 74.43318176269531, 76.4728012084961]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_3/coru_page_5095a8283e2342_angle_181_zone_3.png
rotation_6bd2e1859a5d62d0,fatura_doc_af56c891242051,fatura_page_34e4b1668ba286,fatura,invoices_dataset_final,invoice,validation,179.0,2,2,4,0,42.715728759765625,42.96437072753906,0.0057871665187467615,"[52.97703552246094, 54.78764343261719, 42.715728759765625, 42.96437072753906]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_34e4b1668ba286_angle_179_zone_2.png
rotation_6d774518edcbf791,fatura_doc_8791c5d9bb705c,fatura_page_16e6774a4319b2,fatura,invoices_dataset_final,invoice,validation,135.0,2,2,4,0,34.762596130371094,43.49154281616211,0.20070446161655153,"[50.7701416015625, 49.60710525512695, 34.762596130371094, 43.49154281616211]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_2/fatura_page_16e6774a4319b2_angle_135_zone_2.png
rotation_6db4ca47c6a3b54d,sroie_doc_f199694e50d460,sroie_page_596c1cb5cf01f1,sroie,SROIE2019,receipt,validation,271.0,4,1,2,0,51.40758514404297,51.415428161621094,0.00015254210377225642,"[51.520870208740234, 51.40758514404297, 53.035072326660156, 51.415428161621094]",888fb4999c985ba0,ec5c4e99dff310d0,kmeans-rotation-v1,data/processed/rotated_images/full/validation/zone_4/sroie_page_596c1cb5cf01f1_angle_271_zone_4.png
