dataset,file_path,file_type,expected_match,match_status,reason,recommended_action
coru:kie/test,coru/Receipt Images & Key Information Detection/test/labels/000aed0d-6af8-49c5-b9a4-b4df292f8b1d.txt,annotation,image(.jpg) with same stem '000aed0d-6af8-49c5-b9a4-b4df292f8b1d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe67b9ed-c503-4cc8-a866-4c12bd3c829c.txt,annotation,image(.jpg) with same stem 'fe67b9ed-c503-4cc8-a866-4c12bd3c829c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe69ad5d-7bb9-478c-822f-67f6265190e9.txt,annotation,image(.jpg) with same stem 'fe69ad5d-7bb9-478c-822f-67f6265190e9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe6b4f25-b116-454c-a015-e30942fcccc1.txt,annotation,image(.jpg) with same stem 'fe6b4f25-b116-454c-a015-e30942fcccc1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe6c6269-bbe9-4e6c-8292-6ccb346ad240.txt,annotation,image(.jpg) with same stem 'fe6c6269-bbe9-4e6c-8292-6ccb346ad240',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe6d4a88-3be0-4e96-8956-7866be855164.txt,annotation,image(.jpg) with same stem 'fe6d4a88-3be0-4e96-8956-7866be855164',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe7348d6-92b6-4020-bdb4-4741e20a5c31.txt,annotation,image(.jpg) with same stem 'fe7348d6-92b6-4020-bdb4-4741e20a5c31',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe7613aa-391a-4332-8038-5a3dbf279f94.txt,annotation,image(.jpg) with same stem 'fe7613aa-391a-4332-8038-5a3dbf279f94',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe76e83c-4412-48d3-aac2-166e0bff1192.txt,annotation,image(.jpg) with same stem 'fe76e83c-4412-48d3-aac2-166e0bff1192',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe7717a4-9efa-4977-97b6-3b212da971f9.txt,annotation,image(.jpg) with same stem 'fe7717a4-9efa-4977-97b6-3b212da971f9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe79bfa0-7cce-4bd2-ae23-1e0ea26698b3.txt,annotation,image(.jpg) with same stem 'fe79bfa0-7cce-4bd2-ae23-1e0ea26698b3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe82a697-2ca6-45da-b9b0-c6cc62c648c9.txt,annotation,image(.jpg) with same stem 'fe82a697-2ca6-45da-b9b0-c6cc62c648c9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe8cadb6-cec7-48a5-8135-f5602e0befed.txt,annotation,image(.jpg) with same stem 'fe8cadb6-cec7-48a5-8135-f5602e0befed',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe8f5f7d-426e-4b57-878e-d71167aafc18.txt,annotation,image(.jpg) with same stem 'fe8f5f7d-426e-4b57-878e-d71167aafc18',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe91ea56-c5c3-4aaa-a177-73d1ed2456ce.txt,annotation,image(.jpg) with same stem 'fe91ea56-c5c3-4aaa-a177-73d1ed2456ce',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe934332-b3b4-4118-a524-e4d13e80c71d.txt,annotation,image(.jpg) with same stem 'fe934332-b3b4-4118-a524-e4d13e80c71d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe995ea6-9f57-471a-8ca9-1e26bf392b02.txt,annotation,image(.jpg) with same stem 'fe995ea6-9f57-471a-8ca9-1e26bf392b02',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fe9d1b49-e12f-46f7-98fe-8459506dca52.txt,annotation,image(.jpg) with same stem 'fe9d1b49-e12f-46f7-98fe-8459506dca52',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fea07b62-8733-4a56-a05d-406e42884e17.txt,annotation,image(.jpg) with same stem 'fea07b62-8733-4a56-a05d-406e42884e17',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fea0d36b-df90-4ca7-ac25-0f93aa57169a.txt,annotation,image(.jpg) with same stem 'fea0d36b-df90-4ca7-ac25-0f93aa57169a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fea31bed-ed27-4a70-8284-2fbd1637404f.txt,annotation,image(.jpg) with same stem 'fea31bed-ed27-4a70-8284-2fbd1637404f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fea63b86-c73e-4525-8f5b-6367a9b4c485.txt,annotation,image(.jpg) with same stem 'fea63b86-c73e-4525-8f5b-6367a9b4c485',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fea665e8-7a29-4cf2-9783-2251b16a71ae.txt,annotation,image(.jpg) with same stem 'fea665e8-7a29-4cf2-9783-2251b16a71ae',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feab1cb0-e7a8-433a-9687-a15e9668a4b1.txt,annotation,image(.jpg) with same stem 'feab1cb0-e7a8-433a-9687-a15e9668a4b1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feac0352-6e73-4734-9aaf-79d4c7c4f638.txt,annotation,image(.jpg) with same stem 'feac0352-6e73-4734-9aaf-79d4c7c4f638',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feac32f9-3488-48eb-ae6a-342ace8a3e65.txt,annotation,image(.jpg) with same stem 'feac32f9-3488-48eb-ae6a-342ace8a3e65',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fead3b0b-cb75-4229-9bb5-afe706776c68.txt,annotation,image(.jpg) with same stem 'fead3b0b-cb75-4229-9bb5-afe706776c68',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fead9e48-ea6e-4966-b28c-fa95b8d5cd6f.txt,annotation,image(.jpg) with same stem 'fead9e48-ea6e-4966-b28c-fa95b8d5cd6f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feae3b5c-1ab3-4960-a58d-0f5069afdbf8.txt,annotation,image(.jpg) with same stem 'feae3b5c-1ab3-4960-a58d-0f5069afdbf8',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feb17940-d885-41a3-959c-c6a11fc55220.txt,annotation,image(.jpg) with same stem 'feb17940-d885-41a3-959c-c6a11fc55220',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feb2fe72-8ecc-4e6f-844f-12a5bc24a753.txt,annotation,image(.jpg) with same stem 'feb2fe72-8ecc-4e6f-844f-12a5bc24a753',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feb7e367-8ea6-4047-8443-a6807936791a.txt,annotation,image(.jpg) with same stem 'feb7e367-8ea6-4047-8443-a6807936791a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/febce109-0da4-410a-ad11-5bc51ed39d0c.txt,annotation,image(.jpg) with same stem 'febce109-0da4-410a-ad11-5bc51ed39d0c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/febeb1e9-0b62-4a2e-9e77-6b906ed757f3.txt,annotation,image(.jpg) with same stem 'febeb1e9-0b62-4a2e-9e77-6b906ed757f3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec1a16c-d88d-4749-80f5-6be8fae31707.txt,annotation,image(.jpg) with same stem 'fec1a16c-d88d-4749-80f5-6be8fae31707',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec3ccb6-8eb9-406b-bd80-b9ff88b1d9c3.txt,annotation,image(.jpg) with same stem 'fec3ccb6-8eb9-406b-bd80-b9ff88b1d9c3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec49fd1-e92d-4fc9-b162-84ef485b642d.txt,annotation,image(.jpg) with same stem 'fec49fd1-e92d-4fc9-b162-84ef485b642d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec6b285-1e54-4b7e-9afd-ec03608e6105.txt,annotation,image(.jpg) with same stem 'fec6b285-1e54-4b7e-9afd-ec03608e6105',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec752bf-def7-4aaf-b600-0d71e6743f79.txt,annotation,image(.jpg) with same stem 'fec752bf-def7-4aaf-b600-0d71e6743f79',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fec79ac9-f89f-4334-90ca-dd4ddf622a82.txt,annotation,image(.jpg) with same stem 'fec79ac9-f89f-4334-90ca-dd4ddf622a82',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feca998b-fb08-4efa-a87a-ee04d8c1235d.txt,annotation,image(.jpg) with same stem 'feca998b-fb08-4efa-a87a-ee04d8c1235d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fecd51fb-46ff-4968-aac8-43498ebd26e3.txt,annotation,image(.jpg) with same stem 'fecd51fb-46ff-4968-aac8-43498ebd26e3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fecf8f5d-ff35-4012-94b2-a69e8d9ba2cd.txt,annotation,image(.jpg) with same stem 'fecf8f5d-ff35-4012-94b2-a69e8d9ba2cd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fed17e58-fb63-48b5-a21a-44cbba1e3787.txt,annotation,image(.jpg) with same stem 'fed17e58-fb63-48b5-a21a-44cbba1e3787',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fed7f045-2afb-40c5-bccd-9decb9c9d1a9.txt,annotation,image(.jpg) with same stem 'fed7f045-2afb-40c5-bccd-9decb9c9d1a9',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feda6412-07b0-4583-9225-74c213a9f37c.txt,annotation,image(.jpg) with same stem 'feda6412-07b0-4583-9225-74c213a9f37c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feddb291-b8b4-422a-b148-35b5c372252a.txt,annotation,image(.jpg) with same stem 'feddb291-b8b4-422a-b148-35b5c372252a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fee2acbd-9f69-4211-a610-db4ae54d7a45.txt,annotation,image(.jpg) with same stem 'fee2acbd-9f69-4211-a610-db4ae54d7a45',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/feeb7bfd-18d2-4d8b-8a38-9f55ce5ddf7e.txt,annotation,image(.jpg) with same stem 'feeb7bfd-18d2-4d8b-8a38-9f55ce5ddf7e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fef3e4b3-3837-4c5d-87c4-7ed97e02f23a.txt,annotation,image(.jpg) with same stem 'fef3e4b3-3837-4c5d-87c4-7ed97e02f23a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fef8834e-d2f8-442d-ba72-e620e01598ab.txt,annotation,image(.jpg) with same stem 'fef8834e-d2f8-442d-ba72-e620e01598ab',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fef8b092-1223-4962-aafa-a4c1360352f4.txt,annotation,image(.jpg) with same stem 'fef8b092-1223-4962-aafa-a4c1360352f4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fef96d15-23f1-485b-951e-2986bb1660b4.txt,annotation,image(.jpg) with same stem 'fef96d15-23f1-485b-951e-2986bb1660b4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fefcdab8-ea65-42c8-80f6-85d34cad26f2.txt,annotation,image(.jpg) with same stem 'fefcdab8-ea65-42c8-80f6-85d34cad26f2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/fefdde2f-5251-4845-91bc-7ce24cfda2fe.txt,annotation,image(.jpg) with same stem 'fefdde2f-5251-4845-91bc-7ce24cfda2fe',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff00462b-1529-482f-8b2a-3b5fde3b9edd.txt,annotation,image(.jpg) with same stem 'ff00462b-1529-482f-8b2a-3b5fde3b9edd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff04a2cf-88b1-45ae-b39d-2e5234a2b36c.txt,annotation,image(.jpg) with same stem 'ff04a2cf-88b1-45ae-b39d-2e5234a2b36c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff095cf4-0bc8-4cd0-8c07-528bd5d5e6ee.txt,annotation,image(.jpg) with same stem 'ff095cf4-0bc8-4cd0-8c07-528bd5d5e6ee',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff1008f3-8763-4526-875d-b3ee83db79bd.txt,annotation,image(.jpg) with same stem 'ff1008f3-8763-4526-875d-b3ee83db79bd',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff1a57a0-a832-448e-84d8-f4610acce121.txt,annotation,image(.jpg) with same stem 'ff1a57a0-a832-448e-84d8-f4610acce121',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff1b43ed-0f47-4718-99b5-4da6aef2670b.txt,annotation,image(.jpg) with same stem 'ff1b43ed-0f47-4718-99b5-4da6aef2670b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff1f0cf7-8711-49cf-bdff-eba1ac979fa2.txt,annotation,image(.jpg) with same stem 'ff1f0cf7-8711-49cf-bdff-eba1ac979fa2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff207841-4564-4a84-9b1e-71d90b926c81.txt,annotation,image(.jpg) with same stem 'ff207841-4564-4a84-9b1e-71d90b926c81',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff2749a4-951e-4880-8e0a-d749aee14a40.txt,annotation,image(.jpg) with same stem 'ff2749a4-951e-4880-8e0a-d749aee14a40',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff2c7a85-15dc-48fe-b149-b811a405b92e.txt,annotation,image(.jpg) with same stem 'ff2c7a85-15dc-48fe-b149-b811a405b92e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff2c9548-7975-490d-aecf-5ed5f45368b7.txt,annotation,image(.jpg) with same stem 'ff2c9548-7975-490d-aecf-5ed5f45368b7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff2d7592-2312-415f-8c61-98cbb7136d3e.txt,annotation,image(.jpg) with same stem 'ff2d7592-2312-415f-8c61-98cbb7136d3e',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff2d8b16-ee20-4636-b4a3-93d2c343e2a7.txt,annotation,image(.jpg) with same stem 'ff2d8b16-ee20-4636-b4a3-93d2c343e2a7',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff35de76-552b-4a39-9cb9-941459e3210c.txt,annotation,image(.jpg) with same stem 'ff35de76-552b-4a39-9cb9-941459e3210c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff3d6a99-ff75-4d19-b18b-e525dc1bcc21.txt,annotation,image(.jpg) with same stem 'ff3d6a99-ff75-4d19-b18b-e525dc1bcc21',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff3ecb70-52e2-4db5-bda2-23577909def5.txt,annotation,image(.jpg) with same stem 'ff3ecb70-52e2-4db5-bda2-23577909def5',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff41dd60-976a-4a4e-92ba-61c439fb4f18.txt,annotation,image(.jpg) with same stem 'ff41dd60-976a-4a4e-92ba-61c439fb4f18',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff450e4a-cb89-4c6f-81f3-1b392f282089.txt,annotation,image(.jpg) with same stem 'ff450e4a-cb89-4c6f-81f3-1b392f282089',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff46a480-e630-4e74-b55f-4d51877a20e1.txt,annotation,image(.jpg) with same stem 'ff46a480-e630-4e74-b55f-4d51877a20e1',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff51a138-e8bb-4b45-bea8-f48cfcfd4eb5.txt,annotation,image(.jpg) with same stem 'ff51a138-e8bb-4b45-bea8-f48cfcfd4eb5',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff524c41-5424-4b79-870e-f179790725af.txt,annotation,image(.jpg) with same stem 'ff524c41-5424-4b79-870e-f179790725af',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff565632-5852-43ef-a687-a9314d278d08.txt,annotation,image(.jpg) with same stem 'ff565632-5852-43ef-a687-a9314d278d08',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff5d46df-7501-4fe9-b110-09b8c5d0bad3.txt,annotation,image(.jpg) with same stem 'ff5d46df-7501-4fe9-b110-09b8c5d0bad3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff5d5c77-1281-495b-b593-0a34ed76b75f.txt,annotation,image(.jpg) with same stem 'ff5d5c77-1281-495b-b593-0a34ed76b75f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff5f258e-5fce-4d01-9186-45f2b8a78243.txt,annotation,image(.jpg) with same stem 'ff5f258e-5fce-4d01-9186-45f2b8a78243',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff5f2a97-c383-4c53-8c76-c534056d5866.txt,annotation,image(.jpg) with same stem 'ff5f2a97-c383-4c53-8c76-c534056d5866',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff631a4b-ec95-4c2b-ac05-b0d041b44f24.txt,annotation,image(.jpg) with same stem 'ff631a4b-ec95-4c2b-ac05-b0d041b44f24',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff63b54f-ac30-447b-94a9-f96a1bcb1ae0.txt,annotation,image(.jpg) with same stem 'ff63b54f-ac30-447b-94a9-f96a1bcb1ae0',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff650faf-72a5-4038-8ce7-85794660ba4b.txt,annotation,image(.jpg) with same stem 'ff650faf-72a5-4038-8ce7-85794660ba4b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff6596c2-c86a-4872-9516-38c969d2af3f.txt,annotation,image(.jpg) with same stem 'ff6596c2-c86a-4872-9516-38c969d2af3f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff68d2bf-53e3-4af5-ad46-c04be3f49fc2.txt,annotation,image(.jpg) with same stem 'ff68d2bf-53e3-4af5-ad46-c04be3f49fc2',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff6fa03c-ff25-4908-90a6-0c4aa502b99f.txt,annotation,image(.jpg) with same stem 'ff6fa03c-ff25-4908-90a6-0c4aa502b99f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff74cc9e-99f0-405f-af5f-43de549737b4.txt,annotation,image(.jpg) with same stem 'ff74cc9e-99f0-405f-af5f-43de549737b4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff76c709-32bd-4009-a76c-e1660c63bd47.txt,annotation,image(.jpg) with same stem 'ff76c709-32bd-4009-a76c-e1660c63bd47',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7723c9-ee57-4e90-911b-3b5c9ae60dca.txt,annotation,image(.jpg) with same stem 'ff7723c9-ee57-4e90-911b-3b5c9ae60dca',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff776807-3687-48a6-8e2b-eada0fe949b3.txt,annotation,image(.jpg) with same stem 'ff776807-3687-48a6-8e2b-eada0fe949b3',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff77e336-9a7e-4402-83fc-185648bafe2b.txt,annotation,image(.jpg) with same stem 'ff77e336-9a7e-4402-83fc-185648bafe2b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7850f4-bdd9-464e-9c64-34b776fe533d.txt,annotation,image(.jpg) with same stem 'ff7850f4-bdd9-464e-9c64-34b776fe533d',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff788e48-2db2-458b-b0b2-78fb1d910f52.txt,annotation,image(.jpg) with same stem 'ff788e48-2db2-458b-b0b2-78fb1d910f52',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff79deb9-46bf-456e-9748-b96a790e8397.txt,annotation,image(.jpg) with same stem 'ff79deb9-46bf-456e-9748-b96a790e8397',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7beb74-d043-45a2-a9ec-b76e357eec26.txt,annotation,image(.jpg) with same stem 'ff7beb74-d043-45a2-a9ec-b76e357eec26',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7c0679-eb1a-4c30-aeba-5a8227dee34b.txt,annotation,image(.jpg) with same stem 'ff7c0679-eb1a-4c30-aeba-5a8227dee34b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7f9ca2-22bb-4d9d-b395-697d7be4e42a.txt,annotation,image(.jpg) with same stem 'ff7f9ca2-22bb-4d9d-b395-697d7be4e42a',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff7fc176-610e-4935-877d-2825b43a40de.txt,annotation,image(.jpg) with same stem 'ff7fc176-610e-4935-877d-2825b43a40de',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff860f54-d4a7-4998-9275-f9004ac08755.txt,annotation,image(.jpg) with same stem 'ff860f54-d4a7-4998-9275-f9004ac08755',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff87c2de-4122-42bc-9adf-2c97cfdcad13.txt,annotation,image(.jpg) with same stem 'ff87c2de-4122-42bc-9adf-2c97cfdcad13',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff87df3e-8373-4215-9797-819cc76b3b1b.txt,annotation,image(.jpg) with same stem 'ff87df3e-8373-4215-9797-819cc76b3b1b',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff8d0d90-87f3-4af8-9b7b-4f9fab16a6ec.txt,annotation,image(.jpg) with same stem 'ff8d0d90-87f3-4af8-9b7b-4f9fab16a6ec',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff8deb48-15ea-4342-906f-75f04b2edd1f.txt,annotation,image(.jpg) with same stem 'ff8deb48-15ea-4342-906f-75f04b2edd1f',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff8ee122-cb00-42b8-b4f1-6789c83e291c.txt,annotation,image(.jpg) with same stem 'ff8ee122-cb00-42b8-b4f1-6789c83e291c',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff93023f-7957-4d87-b6dd-0f41313554c4.txt,annotation,image(.jpg) with same stem 'ff93023f-7957-4d87-b6dd-0f41313554c4',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff95d89a-5d13-4bd3-bf96-da9db16907fc.txt,annotation,image(.jpg) with same stem 'ff95d89a-5d13-4bd3-bf96-da9db16907fc',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff961bf7-f60d-4a26-abe5-e453327bfe16.txt,annotation,image(.jpg) with same stem 'ff961bf7-f60d-4a26-abe5-e453327bfe16',unmatched,no matching image(.jpg),review; do not delete
coru:kie/train,coru/Receipt Images & Key Information Detection/train/labels/ff9657f3-42c9-48db-8613-ba4f67a80cd6.txt,annotation,image(.jpg) with same stem 'ff9657f3-42c9-48db-8613-ba4f67a80cd6',unmatched,no matching image(.jpg),review; do not delete
