duplicate_group_id,dataset,file_path,sha256,size_bytes,duplicate_type,recommended_canonical_file,cross_dataset_duplicate,notes
e02841,coru,coru/OCR Dataset/val/2237f763-ff13-46fe-8b3e-e09e818697f7_line_11.txt,e2c88adf79e7d06e9ac32f82e9d1dc0522117afcdc59661bfe1ae8678db99a8d,24,exact,coru/OCR Dataset/train/e42dee5c-aa38-48de-971b-ab33da3678ae_line_11.txt,no,candidate for de-dup
e02842,coru,coru/OCR Dataset/train/e4f9f24b-52ed-4213-a06b-5d9185b75b7d_line_400.txt,0b8e38cf571d1e7dd680578861aaaec68c21e699dc991429d7c9c643b50c3ba7,48,exact,coru/OCR Dataset/train/e4f9f24b-52ed-4213-a06b-5d9185b75b7d_line_400.txt,no,
e02842,coru,coru/OCR Dataset/val/0d21068a-55f6-4716-a55e-fa82f0df59a8_line_29.txt,0b8e38cf571d1e7dd680578861aaaec68c21e699dc991429d7c9c643b50c3ba7,48,exact,coru/OCR Dataset/train/e4f9f24b-52ed-4213-a06b-5d9185b75b7d_line_400.txt,no,candidate for de-dup
e02843,coru,coru/OCR Dataset/train/e6fc5797-ba13-4417-a3a5-839304a5d988_line_52.txt,7550d34ab4cdc1e8437f36dfcb2405a166c4f77c348c1162e73d325745e046ae,37,exact,coru/OCR Dataset/train/e6fc5797-ba13-4417-a3a5-839304a5d988_line_52.txt,no,
e02843,coru,coru/OCR Dataset/train/ffe2d17b-48bf-4d87-b8cc-6fb7316500db_line_13.txt,7550d34ab4cdc1e8437f36dfcb2405a166c4f77c348c1162e73d325745e046ae,37,exact,coru/OCR Dataset/train/e6fc5797-ba13-4417-a3a5-839304a5d988_line_52.txt,no,candidate for de-dup
e02844,coru,coru/OCR Dataset/train/e753ff12-72ac-4382-97a5-3ca95e6f1470_line_2.txt,22e12a9522ed3ab1cf3093e7f1bdad682f4b90ccf2f4f382a3b87ec40dbbb78d,17,exact,coru/OCR Dataset/train/e753ff12-72ac-4382-97a5-3ca95e6f1470_line_2.txt,no,
e02844,coru,coru/OCR Dataset/val/ae3691c8-436a-492a-beca-97dc97843036_line_2.txt,22e12a9522ed3ab1cf3093e7f1bdad682f4b90ccf2f4f382a3b87ec40dbbb78d,17,exact,coru/OCR Dataset/train/e753ff12-72ac-4382-97a5-3ca95e6f1470_line_2.txt,no,candidate for de-dup
e02845,coru,coru/OCR Dataset/train/e7901d33-9c90-4e53-abb0-1032939c50f0_line_27.txt,aa756477f806c6b48520e3f13a9403326ccd0bf71674447176ac39cc40feb5b7,18,exact,coru/OCR Dataset/train/e7901d33-9c90-4e53-abb0-1032939c50f0_line_27.txt,no,
e02845,coru,coru/OCR Dataset/val/c4d5b5dc-b54d-407d-9064-ea3ae020f7fa_line_27.txt,aa756477f806c6b48520e3f13a9403326ccd0bf71674447176ac39cc40feb5b7,18,exact,coru/OCR Dataset/train/e7901d33-9c90-4e53-abb0-1032939c50f0_line_27.txt,no,candidate for de-dup
e02846,coru,coru/OCR Dataset/train/ea081aa0-a2a4-448f-8efe-1fee45c7959c_line_13.txt,61c781abbab9efada1dab3ac788f7374764807b165c36b94b0f8543227d79765,35,exact,coru/OCR Dataset/train/ea081aa0-a2a4-448f-8efe-1fee45c7959c_line_13.txt,no,
e02846,coru,coru/OCR Dataset/val/74e1a171-44cd-4085-a87c-93d52f946930_line_14.txt,61c781abbab9efada1dab3ac788f7374764807b165c36b94b0f8543227d79765,35,exact,coru/OCR Dataset/train/ea081aa0-a2a4-448f-8efe-1fee45c7959c_line_13.txt,no,candidate for de-dup
e02847,coru,coru/OCR Dataset/train/ea87ea63-8462-4ae1-b99d-e59dec20e4f3_line_3.txt,cd5a03055f103b7ff8913b08e535cdffabbf23eecc890eb6a3c0a92de7b153d8,18,exact,coru/OCR Dataset/train/ea87ea63-8462-4ae1-b99d-e59dec20e4f3_line_3.txt,no,
e02847,coru,coru/OCR Dataset/val/1af598b7-cdfb-4633-96c5-5e8844287fdf_line_3.txt,cd5a03055f103b7ff8913b08e535cdffabbf23eecc890eb6a3c0a92de7b153d8,18,exact,coru/OCR Dataset/train/ea87ea63-8462-4ae1-b99d-e59dec20e4f3_line_3.txt,no,candidate for de-dup
e02848,coru,coru/OCR Dataset/train/eacfc2ae-f6e9-4204-aa5d-c7e2bfac9799_line_300.txt,e3489298f7f6c28d9a1cd2c7921c17f287e5ef77db8cc36fc5f9c196c7af6a24,39,exact,coru/OCR Dataset/train/eacfc2ae-f6e9-4204-aa5d-c7e2bfac9799_line_300.txt,no,
e02848,coru,coru/OCR Dataset/val/2b3705c0-c501-4144-8543-a89a8894e89d_line_28.txt,e3489298f7f6c28d9a1cd2c7921c17f287e5ef77db8cc36fc5f9c196c7af6a24,39,exact,coru/OCR Dataset/train/eacfc2ae-f6e9-4204-aa5d-c7e2bfac9799_line_300.txt,no,candidate for de-dup
e02849,coru,coru/OCR Dataset/train/ec9bb705-bb64-468a-9c59-7e4df545e069_line_3.txt,0a243b46cfdbb022265f4e35f42b61bb2ff08c93046d32808db6ae6e76c8e5d4,11,exact,coru/OCR Dataset/train/ec9bb705-bb64-468a-9c59-7e4df545e069_line_3.txt,no,
e02849,coru,coru/OCR Dataset/train/edbf5ae6-a971-4409-b7fb-0522c8654ecd_line_3.txt,0a243b46cfdbb022265f4e35f42b61bb2ff08c93046d32808db6ae6e76c8e5d4,11,exact,coru/OCR Dataset/train/ec9bb705-bb64-468a-9c59-7e4df545e069_line_3.txt,no,candidate for de-dup
e02850,coru,coru/OCR Dataset/train/ede9e7a9-0bca-422d-ae58-6da29805e2b0_line_24.txt,c7df51a185adbeb9bd38c311c87748d9c9b4461e2e61102bdba7c85609772d88,13,exact,coru/OCR Dataset/train/ede9e7a9-0bca-422d-ae58-6da29805e2b0_line_24.txt,no,
e02850,coru,coru/OCR Dataset/train/ff2c7a85-15dc-48fe-b149-b811a405b92e_line_24.txt,c7df51a185adbeb9bd38c311c87748d9c9b4461e2e61102bdba7c85609772d88,13,exact,coru/OCR Dataset/train/ede9e7a9-0bca-422d-ae58-6da29805e2b0_line_24.txt,no,candidate for de-dup
e02851,coru,coru/OCR Dataset/train/ee16b483-dc4e-4336-acca-e7214edc9abd_line_20.txt,ec23a050d3c506f08f1ff9c2cfa3d08aa53ca4c1e14a2f216d7f9ee0332556e8,36,exact,coru/OCR Dataset/train/ee16b483-dc4e-4336-acca-e7214edc9abd_line_20.txt,no,
e02851,coru,coru/OCR Dataset/train/f4710ba6-ef68-46be-baf3-efb7de2557dc_line_31.txt,ec23a050d3c506f08f1ff9c2cfa3d08aa53ca4c1e14a2f216d7f9ee0332556e8,36,exact,coru/OCR Dataset/train/ee16b483-dc4e-4336-acca-e7214edc9abd_line_20.txt,no,candidate for de-dup
e02852,coru,coru/OCR Dataset/train/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_9.txt,b298b34ed595ae5c339e4f2507eae9f765d98ad717349c31226fedc23015aa84,31,exact,coru/OCR Dataset/train/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_9.txt,no,
e02852,coru,coru/OCR Dataset/val/b52aff45-8747-4f9a-b922-1172794a1076_line_9.txt,b298b34ed595ae5c339e4f2507eae9f765d98ad717349c31226fedc23015aa84,31,exact,coru/OCR Dataset/train/ee1d83e1-965e-4d67-8a18-5af752deda6a_line_9.txt,no,candidate for de-dup
e02853,coru,coru/OCR Dataset/train/ef1bb5da-7c98-4dec-b5c5-7c51cbc8e0d3_line_15.txt,69f1d9cfd40bb6d1786e86a51bd414a5bc83417ec7d732a7d32100ae1ae41e50,31,exact,coru/OCR Dataset/train/ef1bb5da-7c98-4dec-b5c5-7c51cbc8e0d3_line_15.txt,no,
e02853,coru,coru/OCR Dataset/val/1c460f02-3cbe-406e-a36f-a1aa1973522d_line_9.txt,69f1d9cfd40bb6d1786e86a51bd414a5bc83417ec7d732a7d32100ae1ae41e50,31,exact,coru/OCR Dataset/train/ef1bb5da-7c98-4dec-b5c5-7c51cbc8e0d3_line_15.txt,no,candidate for de-dup
e02854,coru,coru/OCR Dataset/train/ef366117-99b7-40bd-9a87-23789315d660_line_15.jpg,ae5a89eee15fc52726997914b2595f606e53636ee61f335a47aeddf2109ef6c7,9507,exact,coru/OCR Dataset/train/ef366117-99b7-40bd-9a87-23789315d660_line_15.jpg,no,
e02854,coru,coru/OCR Dataset/train/f5e49b3d-1bbf-414f-8ae7-2fa88702558c_line_15.jpg,ae5a89eee15fc52726997914b2595f606e53636ee61f335a47aeddf2109ef6c7,9507,exact,coru/OCR Dataset/train/ef366117-99b7-40bd-9a87-23789315d660_line_15.jpg,no,candidate for de-dup
e02855,coru,coru/OCR Dataset/train/ef85a8e1-4d04-4dbc-b3dc-0cef7c523d35_line_15.jpg,e4a5b479caa464c8e0efa3d462d352efec01d6d955def8f120359ff5111a554e,7595,exact,coru/OCR Dataset/train/ef85a8e1-4d04-4dbc-b3dc-0cef7c523d35_line_15.jpg,no,
e02855,coru,coru/OCR Dataset/val/2bfbc8c7-874b-4b3e-bd20-21a91df6b5b3_line_15.jpg,e4a5b479caa464c8e0efa3d462d352efec01d6d955def8f120359ff5111a554e,7595,exact,coru/OCR Dataset/train/ef85a8e1-4d04-4dbc-b3dc-0cef7c523d35_line_15.jpg,no,candidate for de-dup
e02856,coru,coru/OCR Dataset/train/f0300d4b-db77-49e6-936c-e1f2a06213a6_line_2.txt,41c626471f9a8f1eccac1001127e483462411a38bdf65c2ee3249279516b85b4,24,exact,coru/OCR Dataset/train/f0300d4b-db77-49e6-936c-e1f2a06213a6_line_2.txt,no,
e02856,coru,coru/OCR Dataset/val/f01d73b1-0eef-4271-afdc-fe825c1095a4_line_1.txt,41c626471f9a8f1eccac1001127e483462411a38bdf65c2ee3249279516b85b4,24,exact,coru/OCR Dataset/train/f0300d4b-db77-49e6-936c-e1f2a06213a6_line_2.txt,no,candidate for de-dup
e02857,coru,coru/OCR Dataset/train/f2ed87e2-9255-4027-9d06-8579136eb95b_line_13.txt,40c8543ec75819fba7eb8456435aa8efce66183c51194b753e4d944413eb7433,37,exact,coru/OCR Dataset/train/f2ed87e2-9255-4027-9d06-8579136eb95b_line_13.txt,no,
e02857,coru,coru/OCR Dataset/train/fa61d05f-4652-4d62-9d08-c9dc5ec6b650_line_21.txt,40c8543ec75819fba7eb8456435aa8efce66183c51194b753e4d944413eb7433,37,exact,coru/OCR Dataset/train/f2ed87e2-9255-4027-9d06-8579136eb95b_line_13.txt,no,candidate for de-dup
e02858,coru,coru/OCR Dataset/train/f39eedcb-3e48-4fc1-b7bd-f2a9a10d1bb6_line_35.txt,4f45cc31fd613a8830b404fe39dfd827110df09b9020f67af44e80614daa0325,30,exact,coru/OCR Dataset/train/f39eedcb-3e48-4fc1-b7bd-f2a9a10d1bb6_line_35.txt,no,
e02858,coru,coru/OCR Dataset/train/fdb32078-5388-4b6b-8ff1-72ff4e83eb2e_line_31.txt,4f45cc31fd613a8830b404fe39dfd827110df09b9020f67af44e80614daa0325,30,exact,coru/OCR Dataset/train/f39eedcb-3e48-4fc1-b7bd-f2a9a10d1bb6_line_35.txt,no,candidate for de-dup
e02859,coru,coru/OCR Dataset/train/f4511e30-682b-4fde-9117-a675c25a9a6f_line_26.txt,59a66916987c5eecbe7a3cbd131e0a0e76f31a761e46cae4fb57a38f4766129e,10,exact,coru/OCR Dataset/train/f4511e30-682b-4fde-9117-a675c25a9a6f_line_26.txt,no,
e02859,coru,coru/OCR Dataset/val/3ee4e7ce-907f-417d-b55b-6f4967d27393_line_17.txt,59a66916987c5eecbe7a3cbd131e0a0e76f31a761e46cae4fb57a38f4766129e,10,exact,coru/OCR Dataset/train/f4511e30-682b-4fde-9117-a675c25a9a6f_line_26.txt,no,candidate for de-dup
e02860,coru,coru/OCR Dataset/train/f49e3de1-57cc-4107-aa5c-f8b97d394463_line_3.txt,09ec00454fde19e34dfe18976e24ba2e4da3cf5a1feca07285807630aded88cc,19,exact,coru/OCR Dataset/train/f49e3de1-57cc-4107-aa5c-f8b97d394463_line_3.txt,no,
e02860,coru,coru/OCR Dataset/train/f75bbd76-6c12-4af2-91e6-620924fa63f1_line_3.txt,09ec00454fde19e34dfe18976e24ba2e4da3cf5a1feca07285807630aded88cc,19,exact,coru/OCR Dataset/train/f49e3de1-57cc-4107-aa5c-f8b97d394463_line_3.txt,no,candidate for de-dup
e02861,coru,coru/OCR Dataset/train/f4cdd295-e3ec-4857-963b-437058830d8e_line_27.txt,ef02fd6e951311ce803db80261ce80b5c0bf0dac86522d9a21b510357b4f2c10,94,exact,coru/OCR Dataset/train/f4cdd295-e3ec-4857-963b-437058830d8e_line_27.txt,no,
e02861,coru,coru/OCR Dataset/train/fa974239-ec6f-42ba-ae7c-2142273f4661_line_16.txt,ef02fd6e951311ce803db80261ce80b5c0bf0dac86522d9a21b510357b4f2c10,94,exact,coru/OCR Dataset/train/f4cdd295-e3ec-4857-963b-437058830d8e_line_27.txt,no,candidate for de-dup
e02862,coru,coru/OCR Dataset/train/f5938cdd-111a-4b52-b3bf-5b4f3d2bd016_line_5.txt,35b2928ea108abf24cd00eb20d8c661ed65a915033f4964667a333a79ca37a39,33,exact,coru/OCR Dataset/train/f5938cdd-111a-4b52-b3bf-5b4f3d2bd016_line_5.txt,no,
e02862,coru,coru/OCR Dataset/train/ffe2d17b-48bf-4d87-b8cc-6fb7316500db_line_6.txt,35b2928ea108abf24cd00eb20d8c661ed65a915033f4964667a333a79ca37a39,33,exact,coru/OCR Dataset/train/f5938cdd-111a-4b52-b3bf-5b4f3d2bd016_line_5.txt,no,candidate for de-dup
e02863,coru,coru/OCR Dataset/train/f5c027f7-e218-402c-a35c-f946a358e60c_line_200.txt,8d81fb9d8d154c5e6d6840b806b2c52e6285fb84c30152a00a09619f41b70523,5,exact,coru/OCR Dataset/train/f5c027f7-e218-402c-a35c-f946a358e60c_line_200.txt,no,
e02863,coru,coru/OCR Dataset/val/84ebc11e-8f9f-4c7a-99c8-7c27009029c3_line_21.txt,8d81fb9d8d154c5e6d6840b806b2c52e6285fb84c30152a00a09619f41b70523,5,exact,coru/OCR Dataset/train/f5c027f7-e218-402c-a35c-f946a358e60c_line_200.txt,no,candidate for de-dup
e02864,coru,coru/OCR Dataset/train/f5f14614-ef58-4f82-9554-2071c15a2a32_line_26.txt,62a1cbaa8ff964f87bd4c3ea2e53d0bda1a6d046d787bcaa4290c632080fe27c,96,exact,coru/OCR Dataset/train/f5f14614-ef58-4f82-9554-2071c15a2a32_line_26.txt,no,
e02864,coru,coru/OCR Dataset/train/f5febadb-fe2a-4b10-afbd-dbf5a3d7bf49_line_270.txt,62a1cbaa8ff964f87bd4c3ea2e53d0bda1a6d046d787bcaa4290c632080fe27c,96,exact,coru/OCR Dataset/train/f5f14614-ef58-4f82-9554-2071c15a2a32_line_26.txt,no,candidate for de-dup
e02865,coru,coru/OCR Dataset/train/f658df3b-0ec2-4f91-866e-10e10c0438c1_line_150.txt,709f58ada1fea0918bca2c76db78471ba7044823dddf4ab67c4af1131aa1bbca,31,exact,coru/OCR Dataset/train/f658df3b-0ec2-4f91-866e-10e10c0438c1_line_150.txt,no,
e02865,coru,coru/OCR Dataset/val/e60441ee-584b-44d3-8e26-9a4d79f44cf7_line_15.txt,709f58ada1fea0918bca2c76db78471ba7044823dddf4ab67c4af1131aa1bbca,31,exact,coru/OCR Dataset/train/f658df3b-0ec2-4f91-866e-10e10c0438c1_line_150.txt,no,candidate for de-dup
e02866,coru,coru/OCR Dataset/train/f757d95a-f110-43da-bf9c-2fedd3460f2d_line_2.txt,25879f2665599aaa314d30d05bdb757e0d6cd6d85443b7c24c9669ac071ef51f,19,exact,coru/OCR Dataset/train/f757d95a-f110-43da-bf9c-2fedd3460f2d_line_2.txt,no,
e02866,coru,coru/OCR Dataset/val/c0a2bbdf-1f62-43c2-ae6f-4641a75ac977_line_2.txt,25879f2665599aaa314d30d05bdb757e0d6cd6d85443b7c24c9669ac071ef51f,19,exact,coru/OCR Dataset/train/f757d95a-f110-43da-bf9c-2fedd3460f2d_line_2.txt,no,candidate for de-dup
e02867,coru,coru/OCR Dataset/train/f8740abd-b404-4238-bc88-ee2f359661d2_line_210.txt,49671d07ce0339d8dd542c98088116bba3b290f976f133dcef53215a114ba5d3,11,exact,coru/OCR Dataset/train/f8740abd-b404-4238-bc88-ee2f359661d2_line_210.txt,no,
e02867,coru,coru/OCR Dataset/train/fba94f6c-a321-45c5-8e48-4841035ddacf_line_140.txt,49671d07ce0339d8dd542c98088116bba3b290f976f133dcef53215a114ba5d3,11,exact,coru/OCR Dataset/train/f8740abd-b404-4238-bc88-ee2f359661d2_line_210.txt,no,candidate for de-dup
e02867,coru,coru/OCR Dataset/train/fba94f6c-a321-45c5-8e48-4841035ddacf_line_200.txt,49671d07ce0339d8dd542c98088116bba3b290f976f133dcef53215a114ba5d3,11,exact,coru/OCR Dataset/train/f8740abd-b404-4238-bc88-ee2f359661d2_line_210.txt,no,candidate for de-dup
e02868,coru,coru/OCR Dataset/train/f913f871-9b7f-44ff-962e-236b86a52609_line_22.txt,1cb85730ad5f42025a01d6107552d4b52b65af1ac9a22345318454a9967333c1,39,exact,coru/OCR Dataset/train/f913f871-9b7f-44ff-962e-236b86a52609_line_22.txt,no,
e02868,coru,coru/OCR Dataset/val/90193040-4eb6-4fb1-86fb-3ce30ccfc572_line_23.txt,1cb85730ad5f42025a01d6107552d4b52b65af1ac9a22345318454a9967333c1,39,exact,coru/OCR Dataset/train/f913f871-9b7f-44ff-962e-236b86a52609_line_22.txt,no,candidate for de-dup
e02869,coru,coru/OCR Dataset/train/f95eaa53-661e-49bd-9b9a-768e3ac57ade_line_14.txt,6f75ad85e28417d20d682fab007f5fa39b75a7586e02374eaaac46f65e0274ee,52,exact,coru/OCR Dataset/train/f95eaa53-661e-49bd-9b9a-768e3ac57ade_line_14.txt,no,
e02869,coru,coru/OCR Dataset/val/0b0f9607-49ff-4a46-9fed-1439146da626_line_17.txt,6f75ad85e28417d20d682fab007f5fa39b75a7586e02374eaaac46f65e0274ee,52,exact,coru/OCR Dataset/train/f95eaa53-661e-49bd-9b9a-768e3ac57ade_line_14.txt,no,candidate for de-dup
e02870,coru,coru/OCR Dataset/train/fb4e7144-7343-45c1-aeb8-18687bb6536f_line_9.txt,af1e636e128f82f8ea1afe3b94c1bf1c68ec26d7155c93b0b956588e7aecd5da,20,exact,coru/OCR Dataset/train/fb4e7144-7343-45c1-aeb8-18687bb6536f_line_9.txt,no,
e02870,coru,coru/OCR Dataset/val/861b474e-cd13-4edc-8e4d-347f15c34892_line_9.txt,af1e636e128f82f8ea1afe3b94c1bf1c68ec26d7155c93b0b956588e7aecd5da,20,exact,coru/OCR Dataset/train/fb4e7144-7343-45c1-aeb8-18687bb6536f_line_9.txt,no,candidate for de-dup
e02871,coru,coru/OCR Dataset/train/fbd5d326-3700-43cf-984f-2b8d90c0ef17_line_37.txt,e0f58e95fe265d3b8ee7bbdc21d770a1ee243e90c7576787aebcbe60bd13d870,53,exact,coru/OCR Dataset/train/fbd5d326-3700-43cf-984f-2b8d90c0ef17_line_37.txt,no,
e02871,coru,coru/OCR Dataset/val/5c32d988-999a-404d-9cc3-0771a12f0077_line_34.txt,e0f58e95fe265d3b8ee7bbdc21d770a1ee243e90c7576787aebcbe60bd13d870,53,exact,coru/OCR Dataset/train/fbd5d326-3700-43cf-984f-2b8d90c0ef17_line_37.txt,no,candidate for de-dup
e02872,coru,coru/OCR Dataset/train/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_20.txt,1124941ab7f4f2cfab969d7454291cfe83cc28fb75c84903a99b6b5c0f89a6e6,10,exact,coru/OCR Dataset/train/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_20.txt,no,
e02872,coru,coru/OCR Dataset/val/d6edba52-a7d4-46a0-b5c7-697b0f93dd3b_line_10.txt,1124941ab7f4f2cfab969d7454291cfe83cc28fb75c84903a99b6b5c0f89a6e6,10,exact,coru/OCR Dataset/train/fc65ff3f-3e2e-4560-a985-3ef89dfd5fee_line_20.txt,no,candidate for de-dup
e02873,coru,coru/OCR Dataset/train/fcdc5fd1-6298-4ff2-b877-daa8d494daca_line_35.txt,21db092452d60a8b0f6328d3cdddf5ab4d6cbddf1475b452249cb7d07a89ee10,90,exact,coru/OCR Dataset/train/fcdc5fd1-6298-4ff2-b877-daa8d494daca_line_35.txt,no,
e02873,coru,coru/OCR Dataset/train/fcf17903-30c5-4fc1-b411-631fd50dfa76_line_30.txt,21db092452d60a8b0f6328d3cdddf5ab4d6cbddf1475b452249cb7d07a89ee10,90,exact,coru/OCR Dataset/train/fcdc5fd1-6298-4ff2-b877-daa8d494daca_line_35.txt,no,candidate for de-dup
e02874,coru,coru/OCR Dataset/train/fd60c3e8-624e-479d-ac52-050013a50ebd_line_19.txt,65d7cda8c510a16936680a8cb76096825d252996ea9ced1d83746da0a3c3cfd3,40,exact,coru/OCR Dataset/train/fd60c3e8-624e-479d-ac52-050013a50ebd_line_19.txt,no,
e02874,coru,coru/OCR Dataset/train/fd60c3e8-624e-479d-ac52-050013a50ebd_line_23.txt,65d7cda8c510a16936680a8cb76096825d252996ea9ced1d83746da0a3c3cfd3,40,exact,coru/OCR Dataset/train/fd60c3e8-624e-479d-ac52-050013a50ebd_line_19.txt,no,candidate for de-dup
e02875,coru,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_120.txt,c05754770f1a360615cfe492a83b91d724a425315579d3a873a97d6073dab5b6,16,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_120.txt,no,
e02875,coru,coru/OCR Dataset/val/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_240.txt,c05754770f1a360615cfe492a83b91d724a425315579d3a873a97d6073dab5b6,16,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_120.txt,no,candidate for de-dup
e02876,coru,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_180.txt,19420819f7f7b6d22ef2394e2649f22d638761c8fd1f4856662f3cd694a47536,16,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_180.txt,no,
e02876,coru,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_220.txt,19420819f7f7b6d22ef2394e2649f22d638761c8fd1f4856662f3cd694a47536,16,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_180.txt,no,candidate for de-dup
e02877,coru,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_270.txt,caeee3a582100d72f9b59044b0d256639d7976805498561eb82b52396082bd18,35,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_270.txt,no,
e02877,coru,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_290.txt,caeee3a582100d72f9b59044b0d256639d7976805498561eb82b52396082bd18,35,exact,coru/OCR Dataset/train/fd9c2c9b-f7b6-4353-a2ff-ac7dd73ab1f1_line_270.txt,no,candidate for de-dup
e02878,coru,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_15.txt,919852f72097f916aac0e758c2fbcaf0b9495f53092fa1e35e681682d83c77cf,28,exact,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_15.txt,no,
e02878,coru,coru/OCR Dataset/train/ffaf0a01-8fcc-4fb7-b250-b0c94487f5bb_line_16.txt,919852f72097f916aac0e758c2fbcaf0b9495f53092fa1e35e681682d83c77cf,28,exact,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_15.txt,no,candidate for de-dup
e02879,coru,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_8.txt,bf2d02dcf10944efc11868395cac22b432c55b07e850eef2d6e68c7e2fa57348,32,exact,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_8.txt,no,
e02879,coru,coru/OCR Dataset/val/ffaf0a01-8fcc-4fb7-b250-b0c94487f5bb_line_9.txt,bf2d02dcf10944efc11868395cac22b432c55b07e850eef2d6e68c7e2fa57348,32,exact,coru/OCR Dataset/train/fdc2f341-f1a2-4165-87dc-16e13944d177_line_8.txt,no,candidate for de-dup
e02880,coru,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_230.txt,43cafe903dba353540e32da89c9207d3c85832603392fbdacae8ab6ae74a55cf,14,exact,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_230.txt,no,
e02880,coru,coru/OCR Dataset/val/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_70.txt,43cafe903dba353540e32da89c9207d3c85832603392fbdacae8ab6ae74a55cf,14,exact,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_230.txt,no,candidate for de-dup
e02881,coru,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_240.txt,34c08580dde16581a0595974f0f1bad02b4984174cd229fd7199a3bbdba0cbb0,22,exact,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_240.txt,no,
e02881,coru,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_80.txt,34c08580dde16581a0595974f0f1bad02b4984174cd229fd7199a3bbdba0cbb0,22,exact,coru/OCR Dataset/train/fde7754e-86a1-4c22-a9c9-39f64d60c092_line_240.txt,no,candidate for de-dup
e02882,coru,coru/OCR Dataset/train/fde7e178-199a-4bc0-b16e-00594780a1f8_line_1.txt,9d6c6e6deeede3de4bf3467bd94fa2fed318460855deb9df28825db0831421bc,16,exact,coru/OCR Dataset/train/fde7e178-199a-4bc0-b16e-00594780a1f8_line_1.txt,no,
e02882,coru,coru/OCR Dataset/val/c00ad5fb-dce8-43b6-8e87-0eb2a09646e4_line_1.txt,9d6c6e6deeede3de4bf3467bd94fa2fed318460855deb9df28825db0831421bc,16,exact,coru/OCR Dataset/train/fde7e178-199a-4bc0-b16e-00594780a1f8_line_1.txt,no,candidate for de-dup
e02883,coru,coru/OCR Dataset/train/fdf0acbc-52aa-4048-9d3b-d1ea0644c026_line_10.txt,0764a39a6a9f5294f381df5f9734ff3d557369ae71d771d282687f9edf6d59e8,9,exact,coru/OCR Dataset/train/fdf0acbc-52aa-4048-9d3b-d1ea0644c026_line_10.txt,no,
e02883,coru,coru/OCR Dataset/train/fdf0acbc-52aa-4048-9d3b-d1ea0644c026_line_13.txt,0764a39a6a9f5294f381df5f9734ff3d557369ae71d771d282687f9edf6d59e8,9,exact,coru/OCR Dataset/train/fdf0acbc-52aa-4048-9d3b-d1ea0644c026_line_10.txt,no,candidate for de-dup
e02884,coru,coru/OCR Dataset/train/fe0aaea5-7c1b-42b3-ad53-c03beeed3961_line_24.txt,8ffacf59ce271c699bdae3b641b412e0bcdc70194bc4e1047ae12677a0f3de12,31,exact,coru/OCR Dataset/train/fe0aaea5-7c1b-42b3-ad53-c03beeed3961_line_24.txt,no,
e02884,coru,coru/OCR Dataset/val/ff17ddad-f9f5-45b2-9418-28ab0e9f4e64_line_24.txt,8ffacf59ce271c699bdae3b641b412e0bcdc70194bc4e1047ae12677a0f3de12,31,exact,coru/OCR Dataset/train/fe0aaea5-7c1b-42b3-ad53-c03beeed3961_line_24.txt,no,candidate for de-dup
