example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
fatura_page_d77ef9841cecd2__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_cafa68af7a1ffe,fatura_page_d77ef9841cecd2,fatura,invoice,tr,train,split_23894f9cd6f7a66a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template7_Instance96.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d77ef9841cecd2.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_d77ef9841cecd2.json,,44,44,9,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_32f291ea12f47a__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_93b3343015a484,sroie_page_32f291ea12f47a,sroie,receipt,en,train,split_f04c43e5ec06aaeb,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006414429.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_32f291ea12f47a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_32f291ea12f47a.json,,39,39,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_fda41bddec1b0e__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_80ba58e26d05de,fatura_page_fda41bddec1b0e,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance73.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_fda41bddec1b0e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_fda41bddec1b0e.json,,67,67,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_55862861749b1c__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_08b9f2c1a12430,fatura_page_55862861749b1c,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance198.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_55862861749b1c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_55862861749b1c.json,,82,82,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_6af031758b3042__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_dd3f1f3b11a441,fatura_page_6af031758b3042,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance6.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6af031758b3042.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_6af031758b3042.json,,132,132,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_428de1c6d3778e__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_36da14ff5a9ac5,fatura_page_428de1c6d3778e,fatura,invoice,tr,train,split_53632caae2e3f620,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template24_Instance116.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_428de1c6d3778e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_428de1c6d3778e.json,,59,59,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_d9df3a0d7221ef__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_31e913ff83b09b,sroie_page_d9df3a0d7221ef,sroie,receipt,en,train,split_3ed2c5eca2fb38be,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51007846325.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_d9df3a0d7221ef.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_d9df3a0d7221ef.json,,70,70,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_dd1285bd1ecd98__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_bee03fd0028240,fatura_page_dd1285bd1ecd98,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance57.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_dd1285bd1ecd98.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_dd1285bd1ecd98.json,,67,67,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_099f4dcb65174a__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_80d06b604fc9ff,fatura_page_099f4dcb65174a,fatura,invoice,tr,dev_select,split_a4efa0cdee4a6265,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template15_Instance183.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_099f4dcb65174a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_099f4dcb65174a.json,,48,48,6,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_4c2dfb4c142e8a__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_0d872bf9ba206a,fatura_page_4c2dfb4c142e8a,fatura,invoice,tr,test_in_domain,split_4964325b644ab927,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template49_Instance142.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_4c2dfb4c142e8a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_4c2dfb4c142e8a.json,,76,76,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_91796ef2111a7f__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_020f1b2b80eafc,fatura_page_91796ef2111a7f,fatura,invoice,tr,train,split_d15e9cdb7edf3224,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance47.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_91796ef2111a7f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_91796ef2111a7f.json,,68,68,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_c730cf3ba0d732__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_f2fa5a96dcc550,sroie_page_c730cf3ba0d732,sroie,receipt,en,train,split_18d19d995761cf32,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005719857.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_c730cf3ba0d732.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_c730cf3ba0d732.json,,48,48,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_7dde0e03e4e249__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_513a3ba494d8a2,fatura_page_7dde0e03e4e249,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance95.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7dde0e03e4e249.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_7dde0e03e4e249.json,,69,69,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_bacfdf58e5b421__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_afa92222a2b5a8,fatura_page_bacfdf58e5b421,fatura,invoice,tr,dev_select,split_75cdb402ea07f82a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template10_Instance193.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bacfdf58e5b421.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_bacfdf58e5b421.json,,80,80,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_54b1b31a6f3426__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_ffb1c24423c1a5,fatura_page_54b1b31a6f3426,fatura,invoice,tr,test_in_domain,split_ae5b7debe3f6d640,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template46_Instance148.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_54b1b31a6f3426.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_54b1b31a6f3426.json,,74,74,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_0b97dfe4096b14__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_8bbf7af5ea6fd1,fatura_page_0b97dfe4096b14,fatura,invoice,tr,train,split_909ecbc097661c5e,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template25_Instance15.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_0b97dfe4096b14.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_0b97dfe4096b14.json,,58,58,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_e6fde6fbcd83b6__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_27ade3aa632af5,sroie_page_e6fde6fbcd83b6,sroie,receipt,en,train,split_a3d4c14d1be2c7c9,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006393376.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_e6fde6fbcd83b6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_e6fde6fbcd83b6.json,,29,29,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_c91ec88d00d5a3__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_0f97892559ca67,fatura_page_c91ec88d00d5a3,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance146.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_c91ec88d00d5a3.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_c91ec88d00d5a3.json,,64,64,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_e2e395cc73dc8d__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_790f93df7a9499,fatura_page_e2e395cc73dc8d,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance43.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e2e395cc73dc8d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_e2e395cc73dc8d.json,,59,59,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_bcea28fd727a81__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e3149c398fb4b9,fatura_page_bcea28fd727a81,fatura,invoice,tr,test_in_domain,split_454f27f91831fd55,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template31_Instance181.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bcea28fd727a81.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_bcea28fd727a81.json,,49,49,6,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_d9edfb267d0b7a__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_ed8fee4574b793,fatura_page_d9edfb267d0b7a,fatura,invoice,tr,train,split_46a380ba1b8a9923,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template36_Instance21.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d9edfb267d0b7a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_d9edfb267d0b7a.json,,67,67,6,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_292dbfabb4c238__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_ba6c27959dccd9,sroie_page_292dbfabb4c238,sroie,receipt,en,train,split_0937d2ef855ebce3,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51006438346.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_292dbfabb4c238.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_292dbfabb4c238.json,,50,50,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_2f3733bbf68d41__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_15ee8305214aad,fatura_page_2f3733bbf68d41,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance137.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_2f3733bbf68d41.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_2f3733bbf68d41.json,,65,65,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_f5f9b7cfd22afa__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_72db57eca849fb,fatura_page_f5f9b7cfd22afa,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance62.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f5f9b7cfd22afa.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_f5f9b7cfd22afa.json,,47,47,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_f6fc3e09aee5e1__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e817918f4a0ffa,fatura_page_f6fc3e09aee5e1,fatura,invoice,tr,test_in_domain,split_b0ab639dbbc85b4c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template8_Instance190.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_f6fc3e09aee5e1.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_f6fc3e09aee5e1.json,,135,135,11,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_bf4bbdf6b3b850__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_af63e3a1a5164f,fatura_page_bf4bbdf6b3b850,fatura,invoice,tr,train,split_e0fa5815ac115205,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template3_Instance110.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_bf4bbdf6b3b850.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_bf4bbdf6b3b850.json,,61,61,9,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_26405f3273e478__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_9e4a1b89ff83ba,sroie_page_26405f3273e478,sroie,receipt,en,train,split_5df182618553f6ba,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005806720.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_26405f3273e478.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_26405f3273e478.json,,62,62,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_e52cf96139ed0a__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_42eb89c65f6767,fatura_page_e52cf96139ed0a,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance25.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_e52cf96139ed0a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_e52cf96139ed0a.json,,68,68,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_b9b4fe805d94fc__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_09bf8d9ddd74c0,fatura_page_b9b4fe805d94fc,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance92.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b9b4fe805d94fc.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_b9b4fe805d94fc.json,,48,48,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_d8db7a516d3441__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_72f8605e261f42,fatura_page_d8db7a516d3441,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance121.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d8db7a516d3441.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_d8db7a516d3441.json,,53,53,6,0,9,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_314e6506decea7__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_cba89845cdd58c,fatura_page_314e6506decea7,fatura,invoice,tr,train,split_42a50e21d64e6a79,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template17_Instance176.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_314e6506decea7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_314e6506decea7.json,,70,70,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_1e7c1eeaaa229a__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_d1120b84a168eb,sroie_page_1e7c1eeaaa229a,sroie,receipt,en,train,split_213b73ec3c73dddf,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51008164991.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_1e7c1eeaaa229a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_1e7c1eeaaa229a.json,,50,50,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_cba700696b672e__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_1692d0f8aa1ce5,fatura_page_cba700696b672e,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance74.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_cba700696b672e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_cba700696b672e.json,,63,63,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_6119df8d4fdcd6__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_09229ab10ce944,fatura_page_6119df8d4fdcd6,fatura,invoice,tr,dev_select,split_c372ccc2dc1037ce,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template32_Instance57.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_6119df8d4fdcd6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_6119df8d4fdcd6.json,,58,58,7,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_9e13aaeef3c001__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_2d950c51a9a864,fatura_page_9e13aaeef3c001,fatura,invoice,tr,test_in_domain,split_4576e54bee308481,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template23_Instance33.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_9e13aaeef3c001.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_9e13aaeef3c001.json,,55,55,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_886f44231ac316__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_79dc5059da79c9,fatura_page_886f44231ac316,fatura,invoice,tr,train,split_d060215ca7da4653,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template35_Instance22.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_886f44231ac316.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_886f44231ac316.json,,85,85,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_6b3f1752acf5b7__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_a6bb508b478c75,sroie_page_6b3f1752acf5b7,sroie,receipt,en,train,split_d6109cebd221612e,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005741944.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_6b3f1752acf5b7.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_6b3f1752acf5b7.json,,55,55,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_ccefbaf6993c2a__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_5d8c09911931de,fatura_page_ccefbaf6993c2a,fatura,invoice,tr,dev_calibration,split_467a2925f6954505,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template40_Instance114.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ccefbaf6993c2a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_ccefbaf6993c2a.json,,70,70,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_7c581f26eb5f7d__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_72abf29d67f1e8,fatura_page_7c581f26eb5f7d,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance140.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_7c581f26eb5f7d.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_7c581f26eb5f7d.json,,89,89,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_858412f3fcffdc__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_dfe6ef6660e4e8,fatura_page_858412f3fcffdc,fatura,invoice,tr,test_in_domain,split_4576e54bee308481,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template23_Instance140.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_858412f3fcffdc.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_858412f3fcffdc.json,,56,56,8,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_11b82233d521c3__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_a42441a9650493,fatura_page_11b82233d521c3,fatura,invoice,tr,train,split_8bd261127689242a,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template5_Instance116.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_11b82233d521c3.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_11b82233d521c3.json,,74,74,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_f3d31568e38c5a__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_085a498f3818f2,sroie_page_f3d31568e38c5a,sroie,receipt,en,train,split_effc3081847a31ef,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51006466066.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_f3d31568e38c5a.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_f3d31568e38c5a.json,,68,68,2,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_ad3818751904e9__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_f382a9d9c6fb2f,fatura_page_ad3818751904e9,fatura,invoice,tr,dev_calibration,split_5210d221eeabab1c,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template12_Instance138.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_ad3818751904e9.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_ad3818751904e9.json,,128,128,9,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_b08e58d56ccb0f__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_5661d829b8a609,fatura_page_b08e58d56ccb0f,fatura,invoice,tr,dev_select,split_99182dd71253ff36,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template38_Instance95.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_b08e58d56ccb0f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_b08e58d56ccb0f.json,,99,99,7,0,6,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_8912b12dafbdaa__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e1b9332654b95b,fatura_page_8912b12dafbdaa,fatura,invoice,tr,test_in_domain,split_b650cf4d818a5058,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template26_Instance172.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_8912b12dafbdaa.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_8912b12dafbdaa.json,,78,78,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_d0e4b60104e3b6__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_c0cadba7e0096a,fatura_page_d0e4b60104e3b6,fatura,invoice,tr,train,split_bfbdc85d4cc01400,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template43_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_d0e4b60104e3b6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_d0e4b60104e3b6.json,,57,57,8,0,8,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
